,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
440,1,Brasil,2,%,0.9,1,Brasil,201804,fev-mar-abr 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
441,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,201804,fev-mar-abr 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
442,1,Brasil,1694,Nenhuma,Z,1,Brasil,201804,fev-mar-abr 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
443,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201804,fev-mar-abr 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
444,1,Brasil,1694,Nenhuma,Z,1,Brasil,201804,fev-mar-abr 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
445,1,Brasil,2,%,12.8,1,Brasil,201805,mar-abr-mai 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
446,1,Brasil,2,%,0.9,1,Brasil,201805,mar-abr-mai 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
447,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,201805,mar-abr-mai 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
448,1,Brasil,1694,Nenhuma,A,1,Brasil,201805,mar-abr-mai 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
449,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201805,mar-abr-mai 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
450,1,Brasil,1694,Nenhuma,Z,1,Brasil,201805,mar-abr-mai 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
451,1,Brasil,2,%,12.6,1,Brasil,201806,abr-mai-jun 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
452,1,Brasil,2,%,0.9,1,Brasil,201806,abr-mai-jun 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
453,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201806,abr-mai-jun 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
454,1,Brasil,1694,Nenhuma,Z,1,Brasil,201806,abr-mai-jun 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
455,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201806,abr-mai-jun 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
456,1,Brasil,1694,Nenhuma,Z,1,Brasil,201806,abr-mai-jun 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
457,1,Brasil,2,%,12.4,1,Brasil,201807,mai-jun-jul 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
458,1,Brasil,2,%,1.0,1,Brasil,201807,mai-jun-jul 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
459,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201807,mai-jun-jul 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
460,1,Brasil,1694,Nenhuma,Z,1,Brasil,201807,mai-jun-jul 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
461,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201807,mai-jun-jul 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
462,1,Brasil,1694,Nenhuma,Z,1,Brasil,201807,mai-jun-jul 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
463,1,Brasil,2,%,12.3,1,Brasil,201808,jun-jul-ago 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
464,1,Brasil,2,%,1.0,1,Brasil,201808,jun-jul-ago 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
465,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201808,jun-jul-ago 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
466,1,Brasil,1694,Nenhuma,Z,1,Brasil,201808,jun-jul-ago 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
467,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201808,jun-jul-ago 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
468,1,Brasil,1694,Nenhuma,Z,1,Brasil,201808,jun-jul-ago 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
469,1,Brasil,2,%,12.0,1,Brasil,201809,jul-ago-set 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
470,1,Brasil,2,%,0.9,1,Brasil,201809,jul-ago-set 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
471,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201809,jul-ago-set 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
472,1,Brasil,1694,Nenhuma,Z,1,Brasil,201809,jul-ago-set 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
473,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201809,jul-ago-set 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
474,1,Brasil,1694,Nenhuma,Z,1,Brasil,201809,jul-ago-set 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
475,1,Brasil,2,%,11.9,1,Brasil,201810,ago-set-out 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
476,1,Brasil,2,%,0.9,1,Brasil,201810,ago-set-out 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
477,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201810,ago-set-out 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
478,1,Brasil,1694,Nenhuma,Z,1,Brasil,201810,ago-set-out 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
479,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201810,ago-set-out 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
480,1,Brasil,1694,Nenhuma,Z,1,Brasil,201810,ago-set-out 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
481,1,Brasil,2,%,11.7,1,Brasil,201811,set-out-nov 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
482,1,Brasil,2,%,0.9,1,Brasil,201811,set-out-nov 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
483,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201811,set-out-nov 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
484,1,Brasil,1694,Nenhuma,Z,1,Brasil,201811,set-out-nov 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
485,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201811,set-out-nov 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
486,1,Brasil,1694,Nenhuma,Z,1,Brasil,201811,set-out-nov 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
487,1,Brasil,2,%,11.7,1,Brasil,201812,out-nov-dez 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
488,1,Brasil,2,%,0.9,1,Brasil,201812,out-nov-dez 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
489,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201812,out-nov-dez 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
490,1,Brasil,1694,Nenhuma,Z,1,Brasil,201812,out-nov-dez 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
491,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201812,out-nov-dez 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
492,1,Brasil,1694,Nenhuma,A,1,Brasil,201812,out-nov-dez 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
493,1,Brasil,2,%,12.2,1,Brasil,201901,nov-dez-jan 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
494,1,Brasil,2,%,1.0,1,Brasil,201901,nov-dez-jan 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
495,1,Brasil,1722,Ponto percentual,0.3,1,Brasil,201901,nov-dez-jan 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
496,1,Brasil,1694,Nenhuma,Z,1,Brasil,201901,nov-dez-jan 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
497,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201901,nov-dez-jan 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
498,1,Brasil,1694,Nenhuma,A,1,Brasil,201901,nov-dez-jan 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
499,1,Brasil,2,%,12.6,1,Brasil,201902,dez-jan-fev 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
500,1,Brasil,2,%,1.0,1,Brasil,201902,dez-jan-fev 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
501,1,Brasil,1722,Ponto percentual,0.8,1,Brasil,201902,dez-jan-fev 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
502,1,Brasil,1694,Nenhuma,Z,1,Brasil,201902,dez-jan-fev 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
503,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201902,dez-jan-fev 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
504,1,Brasil,1694,Nenhuma,A,1,Brasil,201902,dez-jan-fev 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
505,1,Brasil,2,%,12.8,1,Brasil,201903,jan-fev-mar 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
506,1,Brasil,2,%,1.0,1,Brasil,201903,jan-fev-mar 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
507,1,Brasil,1722,Ponto percentual,1.1,1,Brasil,201903,jan-fev-mar 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
508,1,Brasil,1694,Nenhuma,Z,1,Brasil,201903,jan-fev-mar 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
509,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201903,jan-fev-mar 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
510,1,Brasil,1694,Nenhuma,Z,1,Brasil,201903,jan-fev-mar 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
511,1,Brasil,2,%,12.6,1,Brasil,201904,fev-mar-abr 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
512,1,Brasil,2,%,0.8,1,Brasil,201904,fev-mar-abr 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
513,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201904,fev-mar-abr 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
514,1,Brasil,1694,Nenhuma,Z,1,Brasil,201904,fev-mar-abr 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
515,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201904,fev-mar-abr 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
516,1,Brasil,1694,Nenhuma,Z,1,Brasil,201904,fev-mar-abr 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
517,1,Brasil,2,%,12.4,1,Brasil,201905,mar-abr-mai 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
518,1,Brasil,2,%,0.9,1,Brasil,201905,mar-abr-mai 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
519,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201905,mar-abr-mai 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
520,1,Brasil,1694,Nenhuma,A,1,Brasil,201905,mar-abr-mai 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
521,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201905,mar-abr-mai 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
522,1,Brasil,1694,Nenhuma,Z,1,Brasil,201905,mar-abr-mai 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
523,1,Brasil,2,%,12.1,1,Brasil,201906,abr-mai-jun 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
524,1,Brasil,2,%,1.0,1,Brasil,201906,abr-mai-jun 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
525,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201906,abr-mai-jun 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
526,1,Brasil,1694,Nenhuma,Z,1,Brasil,201906,abr-mai-jun 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
527,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201906,abr-mai-jun 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
528,1,Brasil,1694,Nenhuma,Z,1,Brasil,201906,abr-mai-jun 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
529,1,Brasil,2,%,12.0,1,Brasil,201907,mai-jun-jul 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
530,1,Brasil,2,%,1.0,1,Brasil,201907,mai-jun-jul 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
531,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201907,mai-jun-jul 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
532,1,Brasil,1694,Nenhuma,Z,1,Brasil,201907,mai-jun-jul 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
533,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201907,mai-jun-jul 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
534,1,Brasil,1694,Nenhuma,Z,1,Brasil,201907,mai-jun-jul 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
535,1,Brasil,2,%,11.9,1,Brasil,201908,jun-jul-ago 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
536,1,Brasil,2,%,0.9,1,Brasil,201908,jun-jul-ago 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
537,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201908,jun-jul-ago 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
538,1,Brasil,1694,Nenhuma,Z,1,Brasil,201908,jun-jul-ago 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
539,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201908,jun-jul-ago 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
540,1,Brasil,1694,Nenhuma,Z,1,Brasil,201908,jun-jul-ago 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
541,1,Brasil,2,%,11.9,1,Brasil,201909,jul-ago-set 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
542,1,Brasil,2,%,1.0,1,Brasil,201909,jul-ago-set 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
543,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201909,jul-ago-set 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
544,1,Brasil,1694,Nenhuma,Z,1,Brasil,201909,jul-ago-set 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
545,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201909,jul-ago-set 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
546,1,Brasil,1694,Nenhuma,A,1,Brasil,201909,jul-ago-set 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
547,1,Brasil,2,%,11.8,1,Brasil,201910,ago-set-out 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
548,1,Brasil,2,%,1.0,1,Brasil,201910,ago-set-out 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
549,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201910,ago-set-out 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
550,1,Brasil,1694,Nenhuma,A,1,Brasil,201910,ago-set-out 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
551,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201910,ago-set-out 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
552,1,Brasil,1694,Nenhuma,A,1,Brasil,201910,ago-set-out 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
553,1,Brasil,2,%,11.3,1,Brasil,201911,set-out-nov 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
554,1,Brasil,2,%,1.0,1,Brasil,201911,set-out-nov 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
555,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201911,set-out-nov 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
556,1,Brasil,1694,Nenhuma,Z,1,Brasil,201911,set-out-nov 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
557,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201911,set-out-nov 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
558,1,Brasil,1694,Nenhuma,Z,1,Brasil,201911,set-out-nov 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
559,1,Brasil,2,%,11.1,1,Brasil,201912,out-nov-dez 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
560,1,Brasil,2,%,1.0,1,Brasil,201912,out-nov-dez 2019,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
561,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,201912,out-nov-dez 2019,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
562,1,Brasil,1694,Nenhuma,Z,1,Brasil,201912,out-nov-dez 2019,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
563,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201912,out-nov-dez 2019,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
564,1,Brasil,1694,Nenhuma,Z,1,Brasil,201912,out-nov-dez 2019,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
565,1,Brasil,2,%,11.4,1,Brasil,202001,nov-dez-jan 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
566,1,Brasil,2,%,1.0,1,Brasil,202001,nov-dez-jan 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
567,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202001,nov-dez-jan 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
568,1,Brasil,1694,Nenhuma,Z,1,Brasil,202001,nov-dez-jan 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
569,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,202001,nov-dez-jan 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
570,1,Brasil,1694,Nenhuma,Z,1,Brasil,202001,nov-dez-jan 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
571,1,Brasil,2,%,11.8,1,Brasil,202002,dez-jan-fev 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
572,1,Brasil,2,%,0.9,1,Brasil,202002,dez-jan-fev 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
573,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,202002,dez-jan-fev 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
574,1,Brasil,1694,Nenhuma,Z,1,Brasil,202002,dez-jan-fev 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
575,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,202002,dez-jan-fev 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
